层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.直布罗陀.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,30.0,27.0,19.0,15.0,34.0,34.0,22.0,22.0,10.0,12.0,10.0,4.0,,,3.0,11.111111,3.0,0.001246,5.2e-05
1.直布罗陀.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,250.0,250.0,235.0,202.0,224.0,239.0,228.0,266.0,263.0,300.0,301.0,301.0,,,0.0,0.0,0.0,0.0,0.0
1.福克兰群岛,福克兰群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6.0,8.0,8.0,8.0,8.0,3.0,2.0,8.0,1.0,3.0,6.0,4.0,,,-2.0,-25.0,-2.0,-0.000831,-3.5e-05
1.福克兰群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,
1.福克兰群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5.0,,7.0,6.0,7.0,,,6.0,,,,,,,,,,,
1.科威特,科威特MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3042.0,2746.0,3001.0,2825.0,3188.0,3060.0,2942.0,3788.0,3133.0,3261.0,3202.0,3395.0,,,296.0,10.779315,296.0,0.122963,0.005125
1.科威特.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,688.0,548.0,662.0,507.0,660.0,519.0,533.0,611.0,443.0,517.0,492.0,567.0,,,140.0,25.547445,140.0,0.058158,0.002424
1.科威特.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2354.0,2198.0,2339.0,2318.0,2528.0,2541.0,2409.0,3177.0,2690.0,2744.0,2710.0,2828.0,,,156.0,7.097361,156.0,0.064805,0.002701
1.科摩罗,科摩罗MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,144.0,144.0,166.0,142.0,180.0,180.0,151.0,217.0,205.0,238.0,244.0,217.0,,,0.0,0.0,0.0,0.0,0.0
1.科摩罗.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,23.0,15.0,30.0,16.0,31.0,30.0,20.0,35.0,35.0,39.0,35.0,30.0,,,8.0,53.333333,8.0,0.003323,0.000139
1.科摩罗.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,121.0,129.0,136.0,126.0,149.0,150.0,131.0,182.0,170.0,199.0,209.0,187.0,,,-8.0,-6.20155,-8.0,-0.003323,-0.000139
1.科特迪瓦,科特迪瓦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3492.0,2022.0,1471.0,1365.0,1552.0,1605.0,1500.0,2019.0,1873.0,2185.0,2025.0,1946.0,,,1470.0,72.700297,1470.0,0.610663,0.025454
1.科特迪瓦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2016.0,984.0,443.0,368.0,427.0,366.0,278.0,490.0,338.0,525.0,477.0,345.0,,,1032.0,104.878049,1032.0,0.42871,0.01787
1.科特迪瓦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1476.0,1038.0,1028.0,997.0,1125.0,1239.0,1222.0,1529.0,1535.0,1660.0,1548.0,1601.0,,,438.0,42.196532,438.0,0.181953,0.007584
1.科科斯(基林)群岛,科科斯(基林)群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,
1.科科斯(基林)群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.科科斯(基林)群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.科索沃,科索沃MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3580.0,3067.0,2765.0,2488.0,3133.0,3188.0,2726.0,4331.0,6729.0,9375.0,8134.0,7639.0,,,513.0,16.726443,513.0,0.213109,0.008883
1.科索沃.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,418.0,275.0,222.0,208.0,262.0,258.0,218.0,223.0,314.0,587.0,508.0,484.0,,,143.0,52.0,143.0,0.059405,0.002476
1.科索沃.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3162.0,2792.0,2543.0,2280.0,2871.0,2930.0,2508.0,4108.0,6415.0,8788.0,7626.0,7155.0,,,370.0,13.252149,370.0,0.153704,0.006407
1.秘鲁,秘鲁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,23702.0,23491.0,24177.0,24164.0,27596.0,28293.0,26804.0,35882.0,28474.0,29500.0,29954.0,29233.0,,,211.0,0.898216,211.0,0.087653,0.003654
1.秘鲁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3343.0,3439.0,3594.0,3521.0,4465.0,4786.0,3939.0,3773.0,2917.0,3416.0,3221.0,2996.0,,,-96.0,-2.791509,-96.0,-0.03988,-0.001662
1.秘鲁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,20359.0,20052.0,20583.0,20643.0,23131.0,23507.0,22865.0,32109.0,25557.0,26084.0,26733.0,26237.0,,,307.0,1.531019,307.0,0.127533,0.005316
1.突尼斯,突尼斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4219.0,3865.0,3705.0,3218.0,3960.0,4413.0,4572.0,6681.0,6693.0,8468.0,7989.0,7284.0,,,354.0,9.15912,354.0,0.147058,0.00613
1.突尼斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1030.0,818.0,671.0,485.0,585.0,601.0,678.0,882.0,757.0,1459.0,1141.0,831.0,,,212.0,25.91687,212.0,0.088068,0.003671
1.突尼斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3189.0,3047.0,3034.0,2733.0,3375.0,3812.0,3894.0,5799.0,5936.0,7009.0,6848.0,6453.0,,,142.0,4.660322,142.0,0.058989,0.002459
1.立陶宛,立陶宛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9736.0,8748.0,11557.0,9866.0,9600.0,9795.0,8476.0,9618.0,6509.0,7460.0,7566.0,6850.0,,,988.0,11.29401,988.0,0.410432,0.017108
1.立陶宛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1071.0,819.0,995.0,810.0,944.0,1007.0,878.0,715.0,323.0,499.0,463.0,429.0,,,252.0,30.769231,252.0,0.104685,0.004364
1.立陶宛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8665.0,7929.0,10562.0,9056.0,8656.0,8788.0,7598.0,8903.0,6186.0,6961.0,7103.0,6421.0,,,736.0,9.282381,736.0,0.305747,0.012744
1.索马里,索马里MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1549.0,1499.0,1513.0,1363.0,1674.0,1873.0,1927.0,2450.0,2240.0,2540.0,2655.0,2898.0,,,50.0,3.335557,50.0,0.020771,0.000866
1.索马里.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,413.0,332.0,331.0,211.0,272.0,299.0,308.0,452.0,290.0,406.0,391.0,464.0,,,81.0,24.39759,81.0,0.033649,0.001403
1.索马里.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1136.0,1167.0,1182.0,1152.0,1402.0,1574.0,1619.0,1998.0,1950.0,2134.0,2264.0,2434.0,,,-31.0,-2.656384,-31.0,-0.012878,-0.000537
1.约旦,约旦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5127.0,4398.0,4027.0,3869.0,4717.0,5335.0,7900.0,6628.0,6224.0,7356.0,7286.0,6976.0,,,729.0,16.575716,729.0,0.302839,0.012623
1.约旦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1405.0,1107.0,757.0,585.0,781.0,838.0,3652.0,1177.0,1018.0,1331.0,1235.0,1124.0,,,298.0,26.919603,298.0,0.123794,0.00516
1.约旦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3722.0,3291.0,3270.0,3284.0,3936.0,4497.0,4248.0,5451.0,5206.0,6025.0,6051.0,5852.0,,,431.0,13.096323,431.0,0.179045,0.007463
1.纳米比亚,纳米比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,640.0,657.0,665.0,607.0,748.0,769.0,714.0,1010.0,741.0,784.0,790.0,745.0,,,-17.0,-2.587519,-17.0,-0.007062,-0.000294
1.纳米比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,109.0,82.0,101.0,83.0,101.0,103.0,95.0,126.0,65.0,81.0,57.0,47.0,,,27.0,32.926829,27.0,0.011216,0.000468
1.纳米比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,531.0,575.0,564.0,524.0,647.0,666.0,619.0,884.0,676.0,703.0,733.0,698.0,,,-44.0,-7.652174,-44.0,-0.018278,-0.000762
1.纽埃岛,纽埃岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,,,-2.0,-50.0,-2.0,-0.000831,-3.5e-05
1.纽埃岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.纽埃岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.缅甸,缅甸MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2581.0,2474.0,2590.0,2708.0,3150.0,3645.0,4147.0,4907.0,5633.0,5283.0,4915.0,4498.0,,,107.0,4.32498,107.0,0.04445,0.001853
1.缅甸.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,679.0,532.0,493.0,518.0,554.0,620.0,580.0,961.0,586.0,683.0,707.0,591.0,,,147.0,27.631579,147.0,0.061066,0.002545
1.缅甸.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1902.0,1942.0,2097.0,2190.0,2596.0,3025.0,3567.0,3946.0,5047.0,4600.0,4208.0,3907.0,,,-40.0,-2.059732,-40.0,-0.016617,-0.000693
1.罗马尼亚,罗马尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,21019.0,19375.0,18609.0,18385.0,23102.0,24553.0,21693.0,27787.0,21014.0,24564.0,24102.0,22958.0,,,1644.0,8.485161,1644.0,0.682945,0.028467
1.罗马尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3807.0,3330.0,2876.0,2626.0,3183.0,3646.0,3661.0,3381.0,1962.0,3020.0,2870.0,2703.0,,,477.0,14.324324,477.0,0.198154,0.00826
1.罗马尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,17212.0,16045.0,15733.0,15759.0,19919.0,20907.0,18032.0,24406.0,19052.0,21544.0,21232.0,20255.0,,,1167.0,7.273294,1167.0,0.484792,0.020207
1.美国,美国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1116564.0,1014368.0,1006176.0,937796.0,1004557.0,1131830.0,1111728.0,1498396.0,1160367.0,1211146.0,1237858.0,1230033.0,,,102196.0,10.074845,102196.0,42.453951,1.769586
1.美国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,204328.0,155636.0,158900.0,138824.0,160772.0,190008.0,176758.0,200096.0,124559.0,132844.0,138460.0,160386.0,,,48692.0,31.285821,48692.0,20.227482,0.843132
1.美国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,912236.0,858732.0,847276.0,798972.0,843785.0,941822.0,934970.0,1298300.0,1035808.0,1078302.0,1099398.0,1069647.0,,,53504.0,6.230582,53504.0,22.226469,0.926455
1.美属维尔京群岛,美属维尔京群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,390.0,364.0,452.0,274.0,351.0,354.0,232.0,201.0,214.0,331.0,477.0,925.0,,,26.0,7.142857,26.0,0.010801,0.00045
1.美属维尔京群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,34.0,43.0,31.0,25.0,23.0,36.0,23.0,12.0,10.0,14.0,26.0,25.0,,,-9.0,-20.930233,-9.0,-0.003739,-0.000156
1.美属维尔京群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,356.0,321.0,421.0,249.0,328.0,318.0,209.0,189.0,204.0,317.0,451.0,900.0,,,35.0,10.903427,35.0,0.01454,0.000606
1.美属萨摩亚,美属萨摩亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5.0,7.0,8.0,5.0,8.0,11.0,8.0,21.0,30.0,38.0,34.0,38.0,,,-2.0,-28.571429,-2.0,-0.000831,-3.5e-05
1.美属萨摩亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,1.0,,,1.0,,1.0,5.0,6.0,7.0,8.0,,,,,,,
1.美属萨摩亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,7.0,,,10.0,,20.0,25.0,32.0,27.0,30.0,,,,,,,
1.老挝,老挝MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,222.0,347.0,330.0,384.0,399.0,384.0,365.0,376.0,318.0,339.0,389.0,389.0,,,-125.0,-36.023055,-125.0,-0.051927,-0.002164
1.老挝.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,42.0,37.0,35.0,37.0,57.0,45.0,44.0,56.0,53.0,67.0,49.0,52.0,,,5.0,13.513514,5.0,0.002077,8.7e-05
1.老挝.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,180.0,310.0,295.0,347.0,342.0,339.0,321.0,320.0,265.0,272.0,340.0,337.0,,,-130.0,-41.935484,-130.0,-0.054004,-0.002251
1.肯尼亚,肯尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6155.0,6082.0,6031.0,6013.0,6785.0,7474.0,7239.0,9542.0,7730.0,8409.0,8164.0,8369.0,,,73.0,1.200263,73.0,0.030325,0.001264
1.肯尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1324.0,1212.0,975.0,985.0,1120.0,1123.0,1090.0,1443.0,857.0,1102.0,1075.0,971.0,,,112.0,9.240924,112.0,0.046527,0.001939
1.肯尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4831.0,4870.0,5056.0,5028.0,5665.0,6351.0,6149.0,8099.0,6873.0,7307.0,7089.0,7398.0,,,-39.0,-0.800821,-39.0,-0.016201,-0.000675
1.芬兰,芬兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,20772.0,15283.0,18903.0,11972.0,10502.0,12453.0,11782.0,11026.0,5453.0,8018.0,8766.0,5925.0,,,5489.0,35.915723,5489.0,2.280224,0.095045
1.芬兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2009.0,1182.0,1290.0,1051.0,1009.0,1383.0,1425.0,1330.0,336.0,431.0,463.0,419.0,,,827.0,69.966159,827.0,0.34355,0.01432
1.芬兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,18763.0,14101.0,17613.0,10921.0,9493.0,11070.0,10357.0,9696.0,5117.0,7587.0,8303.0,5506.0,,,4662.0,33.061485,4662.0,1.936674,0.080725
1.苏丹,苏丹MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,959.0,868.0,803.0,1003.0,1426.0,1246.0,1325.0,2039.0,1654.0,2279.0,2036.0,1617.0,,,91.0,10.483871,91.0,0.037803,0.001576
1.苏丹.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,328.0,247.0,171.0,245.0,467.0,297.0,266.0,842.0,339.0,836.0,676.0,357.0,,,81.0,32.793522,81.0,0.033649,0.001403
1.苏丹.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,631.0,621.0,632.0,758.0,959.0,949.0,1059.0,1197.0,1315.0,1443.0,1360.0,1260.0,,,10.0,1.610306,10.0,0.004154,0.000173
1.苏里南,苏里南MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,349.0,333.0,329.0,278.0,342.0,361.0,328.0,422.0,356.0,406.0,371.0,380.0,,,16.0,4.804805,16.0,0.006647,0.000277
1.苏里南.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,71.0,77.0,63.0,54.0,50.0,72.0,37.0,60.0,47.0,48.0,35.0,36.0,,,-6.0,-7.792208,-6.0,-0.002493,-0.000104
1.苏里南.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,278.0,256.0,266.0,224.0,292.0,289.0,291.0,362.0,309.0,358.0,336.0,344.0,,,22.0,8.59375,22.0,0.009139,0.000381
1.英国,英国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,351199.0,324145.0,321686.0,294324.0,310149.0,352259.0,320955.0,423465.0,333509.0,366243.0,379700.0,375040.0,,,27054.0,8.346265,27054.0,11.23869,0.468457
1.英国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,45771.0,41068.0,41366.0,32278.0,36572.0,47613.0,37642.0,34934.0,17049.0,21283.0,22653.0,26737.0,,,4703.0,11.451739,4703.0,1.953706,0.081435
1.英国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,305428.0,283077.0,280320.0,262046.0,273577.0,304646.0,283313.0,388531.0,316460.0,344960.0,357047.0,348303.0,,,22351.0,7.895732,22351.0,9.284984,0.387021
1.英属印度洋领地,英属印度洋领地MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2.0,1.0,,,2.0,1.0,,,1.0,1.0,3.0,,,,1.0,100.0,1.0,0.000415,1.7e-05
1.英属印度洋领地.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.英属印度洋领地.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.英属维尔京群岛,英属维尔京群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,153.0,137.0,148.0,112.0,128.0,138.0,103.0,103.0,63.0,97.0,155.0,125.0,,,16.0,11.678832,16.0,0.006647,0.000277
1.英属维尔京群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,28.0,9.0,11.0,5.0,14.0,9.0,9.0,10.0,3.0,8.0,8.0,6.0,,,19.0,211.111111,19.0,0.007893,0.000329
1.英属维尔京群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,125.0,128.0,137.0,107.0,114.0,129.0,94.0,93.0,60.0,89.0,147.0,119.0,,,-3.0,-2.34375,-3.0,-0.001246,-5.2e-05
1.荷兰,荷兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,129073.0,124555.0,124232.0,112841.0,118282.0,115058.0,102220.0,101483.0,76630.0,83361.0,83368.0,64673.0,,,4518.0,3.627313,4518.0,1.876854,0.078232
1.荷兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,14117.0,18215.0,9578.0,8723.0,10616.0,11090.0,10611.0,8071.0,3864.0,4409.0,4208.0,3728.0,,,-4098.0,-22.497941,-4098.0,-1.702379,-0.070959
1.荷兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,114956.0,106340.0,114654.0,104118.0,107666.0,103968.0,91609.0,93412.0,72766.0,78952.0,79160.0,60945.0,,,8616.0,8.102313,8616.0,3.579232,0.149191
1.荷兰加勒比,荷兰加勒比MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,78.0,94.0,81.0,61.0,84.0,72.0,68.0,56.0,,,,,,,-16.0,-17.021277,-16.0,-0.006647,-0.000277
1.荷兰加勒比.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8.0,19.0,12.0,8.0,12.0,10.0,9.0,11.0,,,,,,,-11.0,-57.894737,-11.0,-0.00457,-0.00019
1.荷兰加勒比.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,70.0,75.0,69.0,53.0,72.0,62.0,59.0,45.0,,,,,,,-5.0,-6.666667,-5.0,-0.002077,-8.7e-05
1.荷属圣马丁,荷属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,373.0,321.0,361.0,283.0,307.0,275.0,156.0,156.0,184.0,318.0,357.0,336.0,,,52.0,16.199377,52.0,0.021602,0.0009
1.荷属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,41.0,28.0,33.0,18.0,14.0,24.0,9.0,8.0,9.0,10.0,15.0,12.0,,,13.0,46.428571,13.0,0.0054,0.000225
1.荷属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,332.0,293.0,328.0,265.0,293.0,251.0,147.0,148.0,175.0,308.0,342.0,324.0,,,39.0,13.31058,39.0,0.016201,0.000675
1.荷属安的列斯,荷属安的列斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3.0,9.0,9.0,7.0,16.0,10.0,13.0,48.0,84.0,78.0,102.0,89.0,,,-6.0,-66.666667,-6.0,-0.002493,-0.000104
1.荷属安的列斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,1.0,,,,,,1.0,3.0,8.0,10.0,2.0,,,,,,,
1.荷属安的列斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,8.0,,,,,,47.0,81.0,70.0,92.0,87.0,,,,,,,
1.莫桑比克,莫桑比克MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6064.0,6032.0,5951.0,5274.0,5883.0,5927.0,5732.0,7044.0,6838.0,6773.0,6610.0,6208.0,,,32.0,0.530504,32.0,0.013293,0.000554
1.莫桑比克.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1086.0,1030.0,1077.0,878.0,1008.0,1162.0,975.0,1146.0,1299.0,1311.0,1380.0,1261.0,,,56.0,5.436893,56.0,0.023263,0.00097
1.莫桑比克.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4978.0,5002.0,4874.0,4396.0,4875.0,4765.0,4757.0,5898.0,5539.0,5462.0,5230.0,4947.0,,,-24.0,-0.479808,-24.0,-0.00997,-0.000416
1.莱索托,莱索托MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,102.0,103.0,108.0,134.0,131.0,144.0,116.0,173.0,144.0,151.0,154.0,165.0,,,-1.0,-0.970874,-1.0,-0.000415,-1.7e-05
1.莱索托.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12.0,10.0,17.0,23.0,19.0,17.0,15.0,14.0,22.0,14.0,18.0,15.0,,,2.0,20.0,2.0,0.000831,3.5e-05
1.莱索托.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,90.0,93.0,91.0,111.0,112.0,127.0,101.0,159.0,122.0,137.0,136.0,150.0,,,-3.0,-3.225806,-3.0,-0.001246,-5.2e-05
1.菲律宾,菲律宾MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,52782.0,50492.0,49432.0,48255.0,53647.0,57472.0,51560.0,66454.0,58265.0,62660.0,65802.0,67686.0,,,2290.0,4.535372,2290.0,0.951305,0.039653
1.菲律宾.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12518.0,10925.0,9581.0,8783.0,10194.0,11591.0,8281.0,8424.0,7582.0,8502.0,10853.0,12110.0,,,1593.0,14.581236,1593.0,0.661759,0.027584
1.菲律宾.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,40264.0,39567.0,39851.0,39472.0,43453.0,45881.0,43279.0,58030.0,50683.0,54158.0,54949.0,55576.0,,,697.0,1.761569,697.0,0.289546,0.012069
1.萨尔瓦多,萨尔瓦多MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3465.0,3577.0,3656.0,3509.0,4038.0,4162.0,3914.0,5241.0,4101.0,4363.0,4222.0,4204.0,,,-112.0,-3.131115,-112.0,-0.046527,-0.001939
1.萨尔瓦多.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,537.0,517.0,538.0,443.0,599.0,660.0,580.0,540.0,430.0,542.0,424.0,408.0,,,20.0,3.868472,20.0,0.008308,0.000346
1.萨尔瓦多.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2928.0,3060.0,3118.0,3066.0,3439.0,3502.0,3334.0,4701.0,3671.0,3821.0,3798.0,3796.0,,,-132.0,-4.313725,-132.0,-0.054835,-0.002286
1.萨摩亚,萨摩亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,45.0,39.0,28.0,29.0,57.0,54.0,38.0,60.0,54.0,50.0,59.0,47.0,,,6.0,15.384615,6.0,0.002493,0.000104
